QUARTER_END,SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,ADJCLOSE,VOLUME,UNADJUSTEDVOLUME,CHANGE,CHANGEPERCENT,VWAP,CHANGEOVERTIME,SMA_5D,SMA_10D,SMA_15D,SMA_20D,EMA_5D,EMA_10D,EMA_15D,EMA_20D,WMA_5D,WMA_10D,WMA_15D,WMA_20D,DEMA_5D,DEMA_10D,DEMA_15D,DEMA_20D,TEMA_5D,TEMA_10D,TEMA_15D,TEMA_20D,WILLIAMS_5D,WILLIAMS_10D,WILLIAMS_15D,WILLIAMS_20D,RSI_5D,RSI_10D,RSI_15D,RSI_20D,ADX_5D,ADX_10D,ADX_15D,ADX_20D,STANDARDDEVIATION_5D,STANDARDDEVIATION_10D,STANDARDDEVIATION_15D,STANDARDDEVIATION_20D,MONTHLY_RETURN_PERC,CURRENTRATIO,QUICKRATIO,CASHRATIO,DAYSOFSALESOUTSTANDING,DAYSOFINVENTORYOUTSTANDING,OPERATINGCYCLE,DAYSOFPAYABLESOUTSTANDING,CASHCONVERSIONCYCLE,GROSSPROFITMARGIN,OPERATINGPROFITMARGIN,PRETAXPROFITMARGIN,NETPROFITMARGIN,EFFECTIVETAXRATE,RETURNONASSETS,RETURNONEQUITY,RETURNONCAPITALEMPLOYED,NETINCOMEPEREBT,EBTPEREBIT,EBITPERREVENUE,DEBTRATIO,DEBTEQUITYRATIO,LONGTERMDEBTTOCAPITALIZATION,TOTALDEBTTOCAPITALIZATION,INTERESTCOVERAGE,CASHFLOWTODEBTRATIO,COMPANYEQUITYMULTIPLIER,RECEIVABLESTURNOVER,PAYABLESTURNOVER,INVENTORYTURNOVER,FIXEDASSETTURNOVER,ASSETTURNOVER,OPERATINGCASHFLOWPERSHARE,FREECASHFLOWPERSHARE,CASHPERSHARE,PAYOUTRATIO,OPERATINGCASHFLOWSALESRATIO,FREECASHFLOWOPERATINGCASHFLOWRATIO,CASHFLOWCOVERAGERATIOS,SHORTTERMCOVERAGERATIOS,CAPITALEXPENDITURECOVERAGERATIO,DIVIDENDPAIDANDCAPEXCOVERAGERATIO,DIVIDENDPAYOUTRATIO,PRICEBOOKVALUERATIO,PRICETOBOOKRATIO,PRICETOSALESRATIO,PRICEEARNINGSRATIO,PRICETOFREECASHFLOWSRATIO,PRICETOOPERATINGCASHFLOWSRATIO,PRICECASHFLOWRATIO,PRICEEARNINGSTOGROWTHRATIO,PRICESALESRATIO,DIVIDENDYIELD,ENTERPRISEVALUEMULTIPLE,PRICEFAIRVALUE,TARGET
2019-09-30,INTU,2019-07-31,278.77,281.34,275.15,277.31,269.13,1147600,1147600,-1.46,-0.52373,277.93,-0.0052373,280.73,281.026,280.946,278.576,279.844372822,279.913795022,278.681339505,276.994330261,279.881333333,280.651636364,280.858166667,280.26352381,278.877256463,281.31576366,283.025480204,283.692699304,277.890854136,279.320483424,281.387963728,283.294431198,-78.00407332,-78.00407332,-70.925925926,-38.745574102,31.15658647,49.897963117,55.751319328,57.436327634,35.86179253,36.487265742,29.327172141,23.678926044,2.159231345,1.760342012,1.666448519,4.433508092,6.11,1.828077314,1.471007121,1.07629705,13.762575453,0,13.762575453,87.758007117,-73.995431665,0.7173038229,-0.1539235412,-0.1378269618,-0.04426559356,0.6788321168,-0.007003024033,-0.01173646306,-0.03544127867,0.3211678832,0.8954248366,-0.1539235412,0.06939360178,0.1162976794,0.09334945586,0.104181601,-51,-0.2798165138,1.675913577,6.539473684,1.025547445,0,1.274358974,0.1582046793,-0.4692307692,-0.5692307692,10.538461538,-2.886363636,-0.1227364185,1.213114754,-0.2798165138,-2.44,4.692307692,-1.207920792,-2.886363636,19.231955188,19.231955188,72.535814889,-409.6625,-487.166216216,-590.98852459,-590.98852459,3.969307587,72.535814889,0.001761427783,-938.941333333,19.231955188,3.98
2019-06-30,INTU,2019-06-28,258.1,262.01,257.75,261.33,253.18,1478900,1478900,3.23,1.25,260.36,0.0125,259.13,259.943,259.026,256.6675,259.554139684,259.04834146,258.052511941,257.061824105,259.028666667,259.945454545,259.497583333,258.835428571,259.680282234,260.588823154,260.982125564,260.524908955,259.633274461,259.782619711,261.133889054,261.86249642,-34.831460674,-47.082228117,-47.082228117,-22.411616162,59.568996675,57.391542613,56.271116474,55.567901289,21.210714312,13.689344261,12.116976756,12.434669914,2.282551204,3.380775207,3.268303943,5.976689615,6.73,1.854648625,1.576167612,1.285901353,7.289119804,0,7.289119804,97.372881356,-90.083761552,0.891809291,0.5452322738,0.549205379,0.4211491443,0.2331663884,0.1992193147,0.3385749386,0.3856463467,0.7668336116,1.007286996,0.5452322738,0.06476796299,0.1100737101,0.0890778872,0.09915891988,446,5.017857143,1.6995086,12.347169811,0.9242819843,0,4.095118899,0.473037444,8.646153846,8.457692308,12.869230769,0.08925979681,0.6870415648,0.978202847,5.017857143,44.96,-45.87755102,30.378378378,0.08925979681,16.038230958,16.038230958,19.949755501,11.84245283,29.6842201,29.037188612,29.037188612,0.01891682837,19.949755501,0.001884318183,33.842371968,16.038230958,6.11
2019-06-30,INTU,2019-05-31,245.2,246.66,243.59,244.85,237.22,1362000,1362000,-0.35,-0.14274,245.03,-0.0014274,251.146,247.979,246.202,246.01,248.099577456,247.960133393,247.89753143,248.20151564,248.954,248.74,247.761833333,246.945714286,247.514613499,248.498407139,247.431263802,246.718140855,246.143128694,249.118151119,248.932369876,247.286946702,-91.959157626,-75.366108787,-62.031855359,-62.031855359,40.711510954,45.519172244,46.336222559,47.266327465,22.203246012,19.727449509,20.667407728,20.964680308,4.737660182,4.852332326,5.123980484,4.673971545,-2.47,1.854648625,1.576167612,1.285901353,7.289119804,0,7.289119804,97.372881356,-90.083761552,0.891809291,0.5452322738,0.549205379,0.4211491443,0.2331663884,0.1992193147,0.3385749386,0.3856463467,0.7668336116,1.007286996,0.5452322738,0.06476796299,0.1100737101,0.0890778872,0.09915891988,446,5.017857143,1.6995086,12.347169811,0.9242819843,0,4.095118899,0.473037444,8.646153846,8.457692308,12.869230769,0.08925979681,0.6870415648,0.978202847,5.017857143,44.96,-45.87755102,30.378378378,0.08925979681,16.038230958,16.038230958,19.949755501,11.84245283,29.6842201,29.037188612,29.037188612,0.01891682837,19.949755501,0.001884318183,33.842371968,16.038230958,6.73
2019-06-30,INTU,2019-04-30,248.38,251.71,247.68,251.06,243.23,1480900,1480900,2.68,1.08,250.15,0.0108,256.05,257.955,258.538,260.025,254.181198937,256.723243273,257.631834696,257.723259489,253.245333333,256.700545455,257.63975,258.343,250.851074877,254.063386993,256.393514356,258.54879245,249.310269449,251.754938295,253.320127597,254.584062819,-56.060606061,-56.060606061,-56.060606061,-62.293144208,32.768605056,38.158750628,43.639555184,48.158236443,45.866489944,31.831079972,41.443432547,48.295375539,6.70444032,5.64496457,4.700347789,5.12106776,-3.96,1.854648625,1.576167612,1.285901353,7.289119804,0,7.289119804,97.372881356,-90.083761552,0.891809291,0.5452322738,0.549205379,0.4211491443,0.2331663884,0.1992193147,0.3385749386,0.3856463467,0.7668336116,1.007286996,0.5452322738,0.06476796299,0.1100737101,0.0890778872,0.09915891988,446,5.017857143,1.6995086,12.347169811,0.9242819843,0,4.095118899,0.473037444,8.646153846,8.457692308,12.869230769,0.08925979681,0.6870415648,0.978202847,5.017857143,44.96,-45.87755102,30.378378378,0.08925979681,16.038230958,16.038230958,19.949755501,11.84245283,29.6842201,29.037188612,29.037188612,0.01891682837,19.949755501,0.001884318183,33.842371968,16.038230958,-2.47
2019-03-31,INTU,2019-03-29,260.24,261.63,258.98,261.41,252.8,1418300,1418300,1.17,0.44958,260.67,0.0044958,257.166,256.89,255.886,253.63,258.259741487,256.668580716,254.964701266,252.925726236,258.392,257.249454545,256.858666667,255.759619048,259.872122946,259.421053192,260.187499364,261.085539748,260.592774194,259.072788352,259.000454832,259.793487808,-2.016498625,-2.016498625,-1.456953642,-1.017576318,72.141564624,69.348804289,72.971235554,74.459972144,48.350907792,82.050536096,80.287884828,75.655961905,2.754346383,2.685848097,3.191841266,4.826127847,5.78,1.32133933,0.9780109945,0.5372313843,37.390146471,0,37.390146471,126.315789474,-88.925643002,0.810252996,0.155126498,0.1564580559,0.1258322237,0.1957446809,0.03542642924,0.06759656652,0.0698860228,0.8042553191,1.008583691,0.155126498,0.07741330834,0.1477110157,0.1149097816,0.1287005298,58.25,0.8256658596,1.908082976,2.407051282,0.7125,0,1.854320988,0.2815370197,1.311538462,1.138461538,5.126923077,0.6455026455,0.2270306258,0.8680351906,0.8256658596,6.82,-7.577777778,4.428571429,0.6455026455,20.069098712,20.069098712,37.358988016,74.223809524,189.571621622,164.55483871,164.55483871,0.160818254,37.358988016,0.002174176486,188.60952381,20.069098712,-3.96
2019-03-31,INTU,2019-02-28,249.35,250.41,246.88,247.13,238.99,1677800,1677800,-2.22,-0.89031,248.14,-0.0089031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.51,1.32133933,0.9780109945,0.5372313843,37.390146471,0,37.390146471,126.315789474,-88.925643002,0.810252996,0.155126498,0.1564580559,0.1258322237,0.1957446809,0.03542642924,0.06759656652,0.0698860228,0.8042553191,1.008583691,0.155126498,0.07741330834,0.1477110157,0.1149097816,0.1287005298,58.25,0.8256658596,1.908082976,2.407051282,0.7125,0,1.854320988,0.2815370197,1.311538462,1.138461538,5.126923077,0.6455026455,0.2270306258,0.8680351906,0.8256658596,6.82,-7.577777778,4.428571429,0.6455026455,20.069098712,20.069098712,37.358988016,74.223809524,189.571621622,164.55483871,164.55483871,0.160818254,37.358988016,0.002174176486,188.60952381,20.069098712,5.78
2019-03-31,INTU,2019-01-31,213.6,217.4,213.3,215.82,208.72,2792300,2792300,2.22,1.04,215.51,0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,1.32133933,0.9780109945,0.5372313843,37.390146471,0,37.390146471,126.315789474,-88.925643002,0.810252996,0.155126498,0.1564580559,0.1258322237,0.1957446809,0.03542642924,0.06759656652,0.0698860228,0.8042553191,1.008583691,0.155126498,0.07741330834,0.1477110157,0.1149097816,0.1287005298,58.25,0.8256658596,1.908082976,2.407051282,0.7125,0,1.854320988,0.2815370197,1.311538462,1.138461538,5.126923077,0.6455026455,0.2270306258,0.8680351906,0.8256658596,6.82,-7.577777778,4.428571429,0.6455026455,20.069098712,20.069098712,37.358988016,74.223809524,189.571621622,164.55483871,164.55483871,0.160818254,37.358988016,0.002174176486,188.60952381,20.069098712,14.51
2018-12-31,INTU,2018-12-31,197.37,198.76,195.43,196.85,189.93,1074200,1074200,-0.52,-0.26346,197.01,-0.0026346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.24,1.407313997,0.9615384615,0.683480454,17.096456693,0,17.096456693,76.153846154,-59.057389461,0.7568897638,-0.009842519685,-0.01377952756,0.03346456693,3.428571429,0.006899350649,0.01222142344,-0.002992220227,-2.428571429,1.4,-0.009842519685,0.08624188312,0.152767793,0.1187836554,0.1325226068,-2.5,-0.3364705882,1.771387491,5.264248705,1.181818182,0,1.262111801,0.2061688312,-0.55,-0.6846153846,5.123076923,3.794117647,-0.1407480315,1.244755245,-0.3364705882,-2.86,4.085714286,-1.521276596,3.794117647,19.719626168,19.719626168,53.996062992,403.382352941,-308.202247191,-383.636363636,-383.636363636,-12.77377451,53.996062992,0.002351440029,1153.212765957,19.719626168,9.64
2018-12-31,INTU,2018-11-30,210.41,214.88,209.01,214.53,206.99,2692500,2692500,4.12,1.96,212.81,0.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,1.407313997,0.9615384615,0.683480454,17.096456693,0,17.096456693,76.153846154,-59.057389461,0.7568897638,-0.009842519685,-0.01377952756,0.03346456693,3.428571429,0.006899350649,0.01222142344,-0.002992220227,-2.428571429,1.4,-0.009842519685,0.08624188312,0.152767793,0.1187836554,0.1325226068,-2.5,-0.3364705882,1.771387491,5.264248705,1.181818182,0,1.262111801,0.2061688312,-0.55,-0.6846153846,5.123076923,3.794117647,-0.1407480315,1.244755245,-0.3364705882,-2.86,4.085714286,-1.521276596,3.794117647,19.719626168,19.719626168,53.996062992,403.382352941,-308.202247191,-383.636363636,-383.636363636,-12.77377451,53.996062992,0.002351440029,1153.212765957,19.719626168,-8.24
2018-12-31,INTU,2018-10-31,205.39,212.77,205.09,211,203.58,1589600,1589600,5.61,2.73,209.62,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.21,1.407313997,0.9615384615,0.683480454,17.096456693,0,17.096456693,76.153846154,-59.057389461,0.7568897638,-0.009842519685,-0.01377952756,0.03346456693,3.428571429,0.006899350649,0.01222142344,-0.002992220227,-2.428571429,1.4,-0.009842519685,0.08624188312,0.152767793,0.1187836554,0.1325226068,-2.5,-0.3364705882,1.771387491,5.264248705,1.181818182,0,1.262111801,0.2061688312,-0.55,-0.6846153846,5.123076923,3.794117647,-0.1407480315,1.244755245,-0.3364705882,-2.86,4.085714286,-1.521276596,3.794117647,19.719626168,19.719626168,53.996062992,403.382352941,-308.202247191,-383.636363636,-383.636363636,-12.77377451,53.996062992,0.002351440029,1153.212765957,19.719626168,1.67
2018-09-30,INTU,2018-09-28,223.89,227.93,223.5,227.4,218.93,1593400,1593400,3.51,1.57,226.28,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,1.13610586,0.8757088847,0.6918714556,12.479757085,0,12.479757085,69.350649351,-56.870892266,0.766194332,-0.08198380567,-0.07489878543,0.0495951417,1.662162162,0.009463113171,0.02081563297,-0.0264532985,-0.6621621622,0.9135802469,-0.08198380567,0.08458864426,0.1860662702,0.1415025529,0.1568767908,-20.25,-0.08447488584,2.199660153,7.211678832,1.297752809,0,1.216748768,0.1908072615,-0.1434108527,-0.2480620155,6.651162791,2.081632653,-0.03744939271,1.72972973,-0.08447488584,-0.74,1.37037037,-0.4933333333,2.081632653,22.384842821,22.384842821,53.333927126,268.846530612,-823.3425,-1424.16,-1424.16,-2.803771945,53.333927126,0.001935707194,-759.822352941,22.384842821,-7.21
2018-09-30,INTU,2018-08-31,217.97,219.78,217.6,219.47,211.3,1341100,1341100,1.5,0.68817,218.95,0.0068817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46,1.13610586,0.8757088847,0.6918714556,12.479757085,0,12.479757085,69.350649351,-56.870892266,0.766194332,-0.08198380567,-0.07489878543,0.0495951417,1.662162162,0.009463113171,0.02081563297,-0.0264532985,-0.6621621622,0.9135802469,-0.08198380567,0.08458864426,0.1860662702,0.1415025529,0.1568767908,-20.25,-0.08447488584,2.199660153,7.211678832,1.297752809,0,1.216748768,0.1908072615,-0.1434108527,-0.2480620155,6.651162791,2.081632653,-0.03744939271,1.72972973,-0.08447488584,-0.74,1.37037037,-0.4933333333,2.081632653,22.384842821,22.384842821,53.333927126,268.846530612,-823.3425,-1424.16,-1424.16,-2.803771945,53.333927126,0.001935707194,-759.822352941,22.384842821,3.61
2018-09-30,INTU,2018-07-31,204.2,206.42,201.85,204.24,196.63,2225500,2225500,0.04,0.01958864,204.17,0.0001958864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,1.13610586,0.8757088847,0.6918714556,12.479757085,0,12.479757085,69.350649351,-56.870892266,0.766194332,-0.08198380567,-0.07489878543,0.0495951417,1.662162162,0.009463113171,0.02081563297,-0.0264532985,-0.6621621622,0.9135802469,-0.08198380567,0.08458864426,0.1860662702,0.1415025529,0.1568767908,-20.25,-0.08447488584,2.199660153,7.211678832,1.297752809,0,1.216748768,0.1908072615,-0.1434108527,-0.2480620155,6.651162791,2.081632653,-0.03744939271,1.72972973,-0.08447488584,-0.74,1.37037037,-0.4933333333,2.081632653,22.384842821,22.384842821,53.333927126,268.846530612,-823.3425,-1424.16,-1424.16,-2.803771945,53.333927126,0.001935707194,-759.822352941,22.384842821,7.46
2018-06-30,INTU,2018-06-29,204.36,206.52,203.31,204.31,196.33,1268100,1268100,-0.05,-0.02446663,204.71,-0.0002446663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.052534221,0.8312985572,0.5971143174,9.569230769,0,9.569230769,96.217105263,-86.647874494,0.8960683761,0.5521367521,0.5528205128,0.4102564103,0.2578849722,0.2073613271,0.5076142132,0.5236705577,0.7421150278,1.00123839,0.5521367521,0.07776049767,0.1903553299,0.1447178003,0.1599147122,323,4.388888889,2.447969543,9.405144695,0.9353846154,0,3.078947368,0.5054432348,7.684824903,7.607003891,7.53307393,0.08333333333,0.6752136752,0.9898734177,4.388888889,39.5,-98.75,24.6875,0.08333333333,20.08926819,20.08926819,16.236249573,9.893964583,24.292086957,24.046091139,24.046091139,-0.001725446822,16.236249573,0.002105660795,27.477479241,20.08926819,-0.03
2018-06-30,INTU,2018-05-31,200.9,203.44,200.16,201.6,193.73,2822900,2822900,0.7,0.34843,201.73,0.0034843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,1.052534221,0.8312985572,0.5971143174,9.569230769,0,9.569230769,96.217105263,-86.647874494,0.8960683761,0.5521367521,0.5528205128,0.4102564103,0.2578849722,0.2073613271,0.5076142132,0.5236705577,0.7421150278,1.00123839,0.5521367521,0.07776049767,0.1903553299,0.1447178003,0.1599147122,323,4.388888889,2.447969543,9.405144695,0.9353846154,0,3.078947368,0.5054432348,7.684824903,7.607003891,7.53307393,0.08333333333,0.6752136752,0.9898734177,4.388888889,39.5,-98.75,24.6875,0.08333333333,20.08926819,20.08926819,16.236249573,9.893964583,24.292086957,24.046091139,24.046091139,-0.001725446822,16.236249573,0.002105660795,27.477479241,20.08926819,1.34
2018-06-30,INTU,2018-04-30,187.2,188.56,184.72,184.79,177.58,1444300,1444300,-2.41,-1.29,186.02,-0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,1.052534221,0.8312985572,0.5971143174,9.569230769,0,9.569230769,96.217105263,-86.647874494,0.8960683761,0.5521367521,0.5528205128,0.4102564103,0.2578849722,0.2073613271,0.5076142132,0.5236705577,0.7421150278,1.00123839,0.5521367521,0.07776049767,0.1903553299,0.1447178003,0.1599147122,323,4.388888889,2.447969543,9.405144695,0.9353846154,0,3.078947368,0.5054432348,7.684824903,7.607003891,7.53307393,0.08333333333,0.6752136752,0.9898734177,4.388888889,39.5,-98.75,24.6875,0.08333333333,20.08926819,20.08926819,16.236249573,9.893964583,24.292086957,24.046091139,24.046091139,-0.001725446822,16.236249573,0.002105660795,27.477479241,20.08926819,9.1
2018-03-31,INTU,2018-03-29,172.31,175.15,169.88,173.35,166.19,1244000,1244000,1.04,0.60356,172.79,0.0060356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.6273087071,0.4257915567,0.157651715,43.64806867,0,43.64806867,125.487804878,-81.839736209,0.7888412017,0.01716738197,0.01630901288,-0.01802575107,2.105263158,-0.004287464271,-0.01815038894,0.01071811361,-1.105263158,0.95,0.01716738197,0.2251939567,0.9533275713,0.2630573248,0.4880530973,3.333333333,0.228467815,4.233362143,2.061946903,0.7172011662,0,1.183943089,0.2378521846,0.984375,0.87890625,2.8359375,-4.761904762,0.2163090129,0.8928571429,0.228467815,0.3652173913,-9.333333333,3.452054795,-4.761904762,37.149870354,37.149870354,36.894763948,-511.695238095,191.032888889,170.565079365,170.565079365,-21.779848596,36.894763948,0.002326533651,501.234482759,37.149870354,6.6
2018-03-31,INTU,2018-02-28,171.38,172.11,166.8,166.86,159.97,1672300,1672300,-4.52,-2.64,168.59,-0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6273087071,0.4257915567,0.157651715,43.64806867,0,43.64806867,125.487804878,-81.839736209,0.7888412017,0.01716738197,0.01630901288,-0.01802575107,2.105263158,-0.004287464271,-0.01815038894,0.01071811361,-1.105263158,0.95,0.01716738197,0.2251939567,0.9533275713,0.2630573248,0.4880530973,3.333333333,0.228467815,4.233362143,2.061946903,0.7172011662,0,1.183943089,0.2378521846,0.984375,0.87890625,2.8359375,-4.761904762,0.2163090129,0.8928571429,0.228467815,0.3652173913,-9.333333333,3.452054795,-4.761904762,37.149870354,37.149870354,36.894763948,-511.695238095,191.032888889,170.565079365,170.565079365,-21.779848596,36.894763948,0.002326533651,501.234482759,37.149870354,3.89
2023-12-31,GPC,2023-12-29,138.11,138.86,137.64,138.5,138.5,705800,705800,0.39,0.28238,138.33,0.0028238,138.652,138.553,137.814666667,137.2025,138.509707686,138.242180028,137.88214154,137.588411033,138.572666667,138.529090909,138.39675,137.96447619,138.596879619,138.886989107,138.833297063,138.502010484,138.45701507,138.781976531,139.119516806,139.351228517,-58.921161826,-53.658536585,-35.005701254,-33.997785161,53.366715237,54.637575961,53.520697959,52.054395474,21.398837054,19.310726457,14.539889236,13.852864187,0.2070169075,0.6687159337,1.774654395,1.977849527,4.31,1.22725415,0.4248615932,0.1407936187,35.824014605,115.594936584,151.418951189,135.933546781,15.485404408,0.3481465064,0.0749550116,0.07497345093,0.05672781604,0.2433612787,0.01763507311,0.07199991275,0.0412854508,0.7566387213,1.000246005,0.0749550116,0.2173936611,0.8875678901,0.4465468147,0.4702177308,27.324283756,0.09041049319,4.082768032,2.512281245,0.6620882198,0.7785808156,1.935828013,0.3108717088,2.516147878,1.356143888,7.851345478,0.4205254406,0.06322437057,0.5389762263,0.09041049319,0.9939937742,-2.169085538,-11.946148498,0.4205254406,4.417067461,4.417067461,3.480151306,15.337058383,102.127806059,55.044459515,55.044459515,-1.597610248,3.480151306,0.00685472778,45.781999168,4.417067461,1.25
2023-12-31,GPC,2023-11-30,133.68,134,131.78,132.78,132.78,1837200,1837200,-0.9,-0.67325,132.85,-0.0067325,134.692,136.093,136.243333333,135.602,134.397149252,135.190866854,135.384775142,135.588028679,133.996,135.278363636,135.840666667,135.873142857,133.231997086,134.595885104,134.95812459,134.562391408,132.703989609,133.732195917,135.146028362,135.632461107,-84.917043741,-86.033519553,-87.096774194,-58.139534884,15.040751347,33.972714691,38.57837855,39.76087006,49.621645456,22.725261746,19.521994155,22.650500291,1.544466251,1.779325996,1.648881102,1.982225012,3.04,1.22725415,0.4248615932,0.1407936187,35.824014605,115.594936584,151.418951189,135.933546781,15.485404408,0.3481465064,0.0749550116,0.07497345093,0.05672781604,0.2433612787,0.01763507311,0.07199991275,0.0412854508,0.7566387213,1.000246005,0.0749550116,0.2173936611,0.8875678901,0.4465468147,0.4702177308,27.324283756,0.09041049319,4.082768032,2.512281245,0.6620882198,0.7785808156,1.935828013,0.3108717088,2.516147878,1.356143888,7.851345478,0.4205254406,0.06322437057,0.5389762263,0.09041049319,0.9939937742,-2.169085538,-11.946148498,0.4205254406,4.417067461,4.417067461,3.480151306,15.337058383,102.127806059,55.044459515,55.044459515,-1.597610248,3.480151306,0.00685472778,45.781999168,4.417067461,4.31
2023-12-31,GPC,2023-10-31,127.68,129.47,127.44,128.86,127.95,2163400,2163400,1.18,0.92419,128.59,0.0092419,128.172,130.539,136.425333333,138.5235,128.787049235,131.489952441,134.022964795,136.033608548,128.135333333,128.694181818,131.97825,134.546761905,127.192717131,126.434594291,127.728959859,129.179002242,128.255158136,125.723415618,125.6245299,126.601915898,-26.176470588,-89.528577388,-89.780130293,-89.780130293,33.450709689,29.29269533,30.474819602,31.747821405,69.989000119,48.972000095,40.615541999,36.836819052,0.7274998282,6.112649916,9.742038025,9.240096469,-10.75,1.22725415,0.4248615932,0.1407936187,35.824014605,115.594936584,151.418951189,135.933546781,15.485404408,0.3481465064,0.0749550116,0.07497345093,0.05672781604,0.2433612787,0.01763507311,0.07199991275,0.0412854508,0.7566387213,1.000246005,0.0749550116,0.2173936611,0.8875678901,0.4465468147,0.4702177308,27.324283756,0.09041049319,4.082768032,2.512281245,0.6620882198,0.7785808156,1.935828013,0.3108717088,2.516147878,1.356143888,7.851345478,0.4205254406,0.06322437057,0.5389762263,0.09041049319,0.9939937742,-2.169085538,-11.946148498,0.4205254406,4.417067461,4.417067461,3.480151306,15.337058383,102.127806059,55.044459515,55.044459515,-1.597610248,3.480151306,0.00685472778,45.781999168,4.417067461,3.04
2023-09-30,GPC,2023-09-29,144.76,145.6,143.88,144.38,143.36,994000,994000,-0.38,-0.2625,144.62,-0.002625,143.988,145.78,146.752666667,148.0745,144.249746004,145.501025403,146.653920179,147.671974654,143.657333333,144.76,145.703583333,146.476047619,143.326316865,143.292876876,143.628410605,144.021229577,143.570700054,143.065433534,143.09517986,143.26033434,-55.905511811,-69.128996692,-69.264544457,-79.289940828,42.048842577,37.339387974,37.106688956,37.707214336,43.382569372,39.828926525,35.868773084,31.620756444,1.642405553,2.342229707,2.416320803,3.217734413,-6.08,1.157622874,0.3909338019,0.08392395786,37.003529168,108.589601387,145.593130555,132.900708706,12.692421849,0.3621262019,0.07986210903,0.07984408205,0.06029562192,0.2448329248,0.02063212927,0.08389596745,0.05044331537,0.7551670752,0.9997742736,0.07986210903,0.2489108441,1.012140618,0.4812124281,0.5030168414,29.390598345,0.1476168504,4.066277714,2.432200442,0.6771972917,0.8288086414,2.148454519,0.3421828753,4.437843246,3.41238452,4.644989853,0.3801018229,0.1073795257,0.7689285834,0.1476168504,1.766703294,-4.327666376,-56.698667392,0.3801018229,4.860846069,4.860846069,3.493466321,14.48474288,42.310589307,32.533821499,32.533821499,7.097524011,3.493466321,0.006560382639,42.37357422,4.860846069,-10.75
2023-09-30,GPC,2023-08-31,155.83,156.14,153.67,153.73,151.68,996500,996500,-2.1,-1.35,154.51,-0.0135,154.192,153.973,154.693333333,155.021,154.28928388,154.382430287,154.740892222,155.211207451,154.435333333,154.062909091,154.21725,154.52147619,154.379704778,153.915475276,153.526092655,153.342396915,154.509182422,154.322332577,153.948147601,153.471099143,-73.852295409,-73.852295409,-78.802588997,-78.802588997,43.822594013,43.743947642,43.445336866,43.654292548,35.332969417,31.923073675,29.349387574,25.231259202,1.009423598,0.9528174012,1.513537431,1.448457455,-1.28,1.157622874,0.3909338019,0.08392395786,37.003529168,108.589601387,145.593130555,132.900708706,12.692421849,0.3621262019,0.07986210903,0.07984408205,0.06029562192,0.2448329248,0.02063212927,0.08389596745,0.05044331537,0.7551670752,0.9997742736,0.07986210903,0.2489108441,1.012140618,0.4812124281,0.5030168414,29.390598345,0.1476168504,4.066277714,2.432200442,0.6771972917,0.8288086414,2.148454519,0.3421828753,4.437843246,3.41238452,4.644989853,0.3801018229,0.1073795257,0.7689285834,0.1476168504,1.766703294,-4.327666376,-56.698667392,0.3801018229,4.860846069,4.860846069,3.493466321,14.48474288,42.310589307,32.533821499,32.533821499,7.097524011,3.493466321,0.006560382639,42.37357422,4.860846069,-6.08
